team,player,overall
Netherlands,D. Huiberts,63
Brazil,Gabriel Martinelli,74
France,R. Cherki,67
Switzerland,D. Dugourd,57
France,C. Boli,62
Brazil,Renan Lodi,81
Turkey,M. Sağlam,61
Iran,A. Sayyadmanesh,60
Hungary,A. Szőke,63
Spain,Jeremy,63
Republic of Ireland,H. McEvoy,53
Republic of Ireland,L. Richards,53
Wales,T. Taylor,54
Denmark,N. Dyhr,65
Senegal,A. Sagna,62
Poland,D. Steczyk,59
Spain,Riki,66
South Korea,Lee Si Heon,56
Spain,Manu Justo,62
Uruguay,G. Fernández,72
Argentina,J. Cáceres,60
Portugal,Francisco Moura,67
Portugal,David Carmo,71
Sweden,A. Gigović,61
France,J. Bumbu,58
France,D. Tokpa,60
France,U. Eneme-Ella,59
Netherlands,M. van Ewijk,64
Croatia,L. Sopić,58
Belgium,A. Ugur,60
Netherlands,J. Lonwijk,61
Venezuela,E. Gallardo,67
Germany,N. Tarnat,61
Poland,M. Skóraś,61
Romania,E. Florescu,56
Romania,D. Haruț,67
Germany,E. Carratala Jimenez,56
Guinea-Bissau,Admonio,64
England,B. Duncan,59
France,J. Papeau,60
Japan,N. Havenaar,64
Germany,C. Sabanci,55
Slovenia,A. Casar,57
Argentina,E. Cuevas,57
Portugal,Rui Pires,63
Saudi Arabia,K. Al Khathlan,62
France,J. Belehouan,50
Brazil,Douglas Augusto,72
England,N. Smerdon,56
Portugal,Bernardo Martins,67
Argentina,R. Balbuena,62
Spain,Ballarin,62
England,J. Tunnicliffe,64
Argentina,D. Fernández,63
France,S. Matoug,59
Germany,F. Greilinger,59
Germany,N. Lang,56
England,J. Rudoni,58
Ecuador,A. Zamorado,76
Ecuador,A. Alfárnez,72
Ecuador,J. Monsario,76
Ecuador,K. Berlaso,77
Ecuador,M. Guerreyro,67
Ecuador,S. Mandíquez,80
Ecuador,P. Vaquizo,75
Ecuador,J. Borgueray,69
Ecuador,J. Mejídez,68
Ecuador,J. Breitez,68
Ecuador,L. Conderia,69
Ecuador,J. Doriado,66
Ecuador,J. Santigaro,74
Ecuador,C. Lendezo,70
Ecuador,S. Herreyra,69
Ecuador,B. Vendaza,72
Ecuador,M. Farrero,67
Ecuador,R. Mandive,68
India,A. Deshpande,60
India,A. Chakraborty,61
India,P. Bhatt,62
India,T. Agarwal,58
India,T. Atwal,59
India,D. Sundaram,58
India,H. Bhandari,62
India,B. Raj,64
India,D. Pillai,61
India,D. Raghavan,57
India,B. Sidhu,60
India,R. Nadkarni,59
India,P. Nagarajan,58
India,A. Sanghu,56
India,A. Varkay,59
India,A. Swaminathan,61
India,J. Mangat,53
India,M. Chada,55
India,V. Boral,59
India,G. Thakkar,58
India,E. Suresh,55
India,G. Chatterjee,64
India,A. Ginti,61
India,A. Grewal,54
India,C. Palan,57
India,A. Khurana,59
India,O. Patla,57
India,D. Singhal,57
Morocco,S. Agouzoul,66
France,L. Chevalier,61
Austria,J. Odehnal,54
Netherlands,S. Kersten,65
France,R. Nteka,71
Bosnia and Herzegovina,M. Rodin,62
Italy,A. Mallamo,61
Serbia,L. Ranđelović,70
Poland,D. Michalski,65
Romania,G. Cîmpanu,59
Venezuela,J. Machado,58
Brazil,Paulinho,67
Croatia,G. Debeljuh,65
Romania,R. Opruț,64
Burkina Faso,B. Yaméogo,61
Tunisia,H. Rafia,65
United States,S. Dest,75
Netherlands,J. Timber,65
Netherlands,S. Botman,69
Netherlands,B. Kemper,64
Japan,F. Honda,58
Argentina,L. Requena,66
England,J. Neufville,54
Germany,T. Tattermusch,54
Switzerland,N. Andermatt,60
Norway,A. Hussein,51
Norway,M. Halsøy,50
Norway,E. Melkersen,52
Netherlands,D. Hall,60
Uruguay,D. Garcia,67
United States,J. Tolkin,60
Colombia,J. Caicedo,55
Colombia,A. Porras,55
Romania,M. Ștefănescu,64
Germany,S. Mensah,57
Ghana,A. Francis,61
Romania,M. Velisar,66
Brazil,Paulinho,66
Romania,R. Moldoveanu,61
Germany,K. Adeyemi,69
Spain,Pedri,72
France,W. Taïbi,58
Romania,R. Grecu,58
Spain,Berto,64
Colombia,J. Cabal,61
Austria,Y. Demir,64
Romania,I. Mitran,53
Argentina,E. Coacci,68
Argentina,A. Frías,66
Republic of Ireland,M. O'Malley,53
Morocco,J. Daoudi,69
Brazil,Lucas Soares,62
Portugal,Beto,63
Angola,Show,64
Belgium,S. Adewoye,60
England,J. Rowe,54
Ghana,M. Woledzi,58
Denmark,O. Villadsen,57
Belgium,M. Nzita,57
France,Z. Ould Khaled,62
Romania,A. Stahl,63
Spain,Simón Moreno,68
Senegal,P. Yade,63
Venezuela,K. Saab,57
Italy,A. Meroni,66
Venezuela,A. Gómez,65
France,N. Zohoré,58
Venezuela,C. Gómez,54
France,R. Ndiaye,54
Brazil,Luiz Henrique,66
Kosovo,C. Kameraj,57
Croatia,T. Štrkalj,66
Spain,Joan Femenías,65
England,A. Hasanally,56
England,C. Coulter,50
Netherlands,M. Azarkan,62
Netherlands,C. Summerville,68
Cameroon,A. Ngouyamsa,62
France,T. Barbet,58
Netherlands,J. Munsters,56
France,R. Philippe,58
Chile,Y. González,60
Niger,I. Salou,50
France,H. Mbock,62
Dominican Republic,C. Martínez,67
United States,C. Duke,53
France,V. Postolachi,63
Switzerland,Y. Marchand,54
Switzerland,T. Tushi,53
France,M. Huard,68
Italy,A. Colpani,63
Brazil,Luquinhas,63
France,I. Cissé,60
Portugal,Tiago EsgaioB,67
Portugal,João Gonçalves,63
Croatia,D. Bradarić,75
England,J. Panzo,67
Mexico,B. Vázquez,60
France,D. Meddah,55
Uganda,H. Bockhorn,63
Japan,S. Tanaka,57
Germany,D. Waidner,54
Austria,F. Daniliuc,64
Poland,K. Piątkowski,65
Netherlands,T. Dallinga,58
Greece,G. Athanasiadis,69
Ivory Coast,W. Britto B,62
France,K. Koindredi,63
Belgium,A. Vranckx,66
Brazil,Fabiano Alves,63
Switzerland,B. Fazliji,63
Germany,F. Heister,60
Senegal,M. Mbaye,63
Portugal,Tomás Esteves,64
Argentina,N. Colombo,63
Portugal,Fábio Silva,69
Portugal,Romário Baró,73
Portugal,Madi,64
Brazil,João Pedro,69
Mali,F. Konaté,64
France,D. Youfeigane,54
South Korea,Han Seok Hee,64
Mexico,A. Lozano,65
Ecuador,F. Torres,64
Italy,T. Pobega,67
Northern Ireland,J. Malone,54
Czech Republic,L. Krejčí,71
Italy,L. Ruggiero,56
England,F. Azaz,53
England,G. Harmon,54
England,O. Windsor,53
Argentina,S. Ramos Mingo,62
Germany,F. Bilbija,59
Uruguay,A. Rogel,67
Haiti,B. Alceus,62
Spain,Manu Fuster,67
Turkey,E. Kardeşler,66
Canada,C. Brym,63
Brazil,Marcos André,69
Spain,Pablo Trigueros,67
Spain,Son,71
Spain,Kaxe,67
Spain,Lapeña,64
Brazil,Riccieli,69
Venezuela,N. Hernández,62
Venezuela,B. Hurtado,63
Belgium,A. Ait El Hadj,60
Spain,Berto Hórreo,63
Argentina,B. Rollheiser,67
Spain,Andrés García,64
Austria,P. Schmiedl,64
Uruguay,M. Da Luz,66
Venezuela,A. Araque,67
Germany,J. Consbruch,58
England,L. Clarkson,58
Spain,Dani Fernández,63
Czech Republic,M. Graiciar,67
Portugal,Filipe Soares,69
Portugal,Eduardo Quaresma,72
Portugal,Nuno Mendes,72
Spain,Franquesa,68
Denmark,T. Chukwuani,55
Belgium,R. Nizet,57
Brazil,Patrick William,71
Japan,T. Nakazato,55
Italy,M. Carnesecchi,66
Belgium,M. Deman,55
Japan,A. Ueda,66
Venezuela,J. Ramírez,60
Belgium,S. Van Dessel,56
Poland,D. Ściślak,59
Belgium,T. Lutonda,62
Belgium,L. Coveliers,57
Paraguay,A. Maiz,61
Czech Republic,J. Markovič,69
Scotland,J. Northcott,53
France,H. Vandermersch,63
Senegal,C. Sene,59
France,M. Sitti,64
Argentina,E. Maciel,62
Argentina,A. Lagos,56
Argentina,C. Albornoz,54
Brazil,João Neto,60
Portugal,Diogo Sousa,66
Poland,A. Stanilewicz,63
Italy,G. Bellodi,58
Colombia,E. Bolaños,63
Turkey,R. Yılmaz,63
Poland,M. Rosołek,60
Turkey,Y. Kafkasyalı,52
Poland,D. Szelągowski,58
Poland,A. Stawiarz,50
Poland,A. Paluszek,57
Poland,K. Kubica,58
France,F. Bloch,55
Spain,Gandoy,65
Russia,S. Magkeev,64
Russia,S. Bakaev,60
Argentina,A. Velasco,64
Argentina,L. González,60
United States,A. Soñora,61
France,D. Rouyard,55
Republic of Ireland,T. Oluwa,53
Austria,L. Lukacevic,64
Spain,Barredo,60
Netherlands,R. Jalving,56
Germany,M. Talabidi,60
France,E. Millot,61
Austria,P. Sturm,57
Nigeria,H. Akujobi,64
Germany,E. Eyibil,59
Austria,L. Ried,66
France,P. Cornud,66
Serbia,N. Šipčić,69
Spain,Raúl Prada,62
South Korea,Park Dae Won,64
Mali,B. Nimaga,66
Portugal,Breno,63
Brazil,Rodrigo Freitas,64
Brazil,Richard Rodrigues,67
Italy,S. Esposito,66
Brazil,Pedro Augusto,62
Germany,I. Jakobs,69
Germany,L. Mack,57
Germany,O. Bias,60
Germany,M. Winter,56
Germany,J. Ruhner,58
Germany,A. Rücker,58
France,D. Fage,58
Algeria,Y. Larouci,61
Serbia,I. Zlatanović,66
Libya,A. Musrati,73
France,C. Manzinga,60
Portugal,Miguel Reisinho,60
Italy,A. Candela,63
Sweden,H. Ekdal,62
Romania,S. Șerban,61
Spain,Riquelme,66
Spain,Ismael,64
Uruguay,J. Sanabria,65
Spain,Manu Sánchez,70
South Africa,Y. Sasman,65
England,R. Burrell,54
Portugal,Tiago Djaló,68
Netherlands,C. van den Berg,57
Netherlands,R. Zuijderwijk,59
Mexico,R. Hernández,50
Bosnia and Herzegovina,M. Aničić,65
Chile,N. Silva,55
England,J. Bellingham,69
France,M. Bahlouli,63
Spain,Adrián Herrera,59
Republic of Ireland,J. Knight,65
England,W. Bapaga,55
Netherlands,J. Bosch,59
Netherlands,R. Zerrouki,57
England,L. Tomlinson,51
England,J. Sweeney,51
Spain,Carlos Kevin,59
Turkey,O. Turp,59
Sweden,M. Nilsson,56
Portugal,Rúben Fonseca,61
Brazil,Marcinho,63
Netherlands,J. Craenmehr,57
Portugal,Jota Gonçalves,60
Italy,F. Maistro,62
Scotland,C. McKenna,53
United States,Y. Samuel,53
Northern Ireland,T. Parker,51
United Arab Emirates,S. Abdullah,60
Norway,M. Mawa,64
Nigeria,I. Jack,66
Ghana,K. Ofori,64
Italy,E. Del Prato,61
Croatia,A. Šimunec,65
Ivory Coast,E. Tia,54
Turkey,U. Zengin,58
Germany,J. Leweling,67
England,H. Boyes,50
Germany,M. Stefandl,58
Mexico,H. Ortega,62
Netherlands,M. Grim,57
Netherlands,M. Taabouni,64
Scotland,A. Dallas,57
Italy,D. Bouah,49
Australia,A. Toure,60
Portugal,Matchoi Djaló,61
England,A. Doughty,64
Ghana,S. Obeng,67
Sudan,M. Adam,54
Belgium,K. Sardella,66
Belgium,M. Kana,65
Japan,K. Watanabe,64
Poland,F. Szymczak,56
Poland,J. Kamiński,64
Poland,K. Smoliński,52
Poland,M. Żurawski,59
Poland,M. Wędrychowski,53
Poland,D. Pawłowski,59
Poland,H. Turski,53
France,A. Rouault,63
China,Li Xuebo,49
China,Zhou Xiao,47
Netherlands,J. Westerman,59
Senegal,I. Ndiaye,69
Switzerland,D. Mistrafovic,56
Switzerland,D. Males,58
Switzerland,M. Burch,59
Switzerland,F. Solimando,54
Poland,A. Pawlak,55
Switzerland,U. Vasic,57
England,A. Doyle B,50
Germany,L. Otto,55
Germany,A. Gözütok,58
France,J. Chotard,69
Germany,L. Mercan,59
England,R. Adebisi,55
England,J. Bird,48
Greece,K. Tzolakis,58
Albania,B. Shabani,48
Mexico,J. Jiménez,60
Greece,K. Apostolakis,64
Greece,S. Alexandropoulos,57
England,M. Sagaf,57
Switzerland,M. Cavar,59
Scotland,L. Smith,62
Serbia,A. Terzić,62
France,P. Mendy,66
Bosnia and Herzegovina,A. Šabanadžović,64
Nigeria,P. Mukairu,63
England,M. Alexander,55
Wales,C. King-Harmes,53
England,S. Graham,54
England,R. Darcy,57
Spain,Fer Niño,65
Germany,A. Bakhat,57
Netherlands,P. Vroegh,62
France,I. Lihadji,63
Italy,F. Tolomello,62
England,A. Senior,53
Spain,Sergio Lozano,63
France,S. Sanna,62
South Korea,Oh Hoo Sung,52
South Korea,Lee Sung Yoon,50
Cameroon,J. Dawa Tchakonte,66
Egypt,B. El Mohamady,69
South Korea,Park Sang Hyuk,55
Jamaica,S. Nicholson,69
Australia,J. Courtney-Perkins,52
Italy,M. Sala,66
Argentina,E. López,64
France,R. Yapi,60
Germany,R. Tachie,60
Tunisia,A. Abdi,66
France,R. Sila,61
Japan,D. Takagi,65
Spain,Ernesto,70
England,B. Sault,51
Bulgaria,K. Dimitrov,65
Bulgaria,I. Goranov,66
Cameroon,P. Akono,61
United States,V. Covil,51
Turkey,A. Kızıldağ,63
Republic of Ireland,B. O'Brien-Whitmarsh,51
England,R. McKinley,47
Republic of Ireland,D. Devoy,52
DR Congo,L. Lotefa,49
Republic of Ireland,H. Torfeldt,49
Republic of Ireland,I. Akinsete,50
Ivory Coast,K. Ouattara,56
England,J. Griffiths,55
England,S. Adetiloye,52
Japan,D. Hayashi,58
Nigeria,A. Chukwu,53
England,K. Moncrieffe,52
Poland,K. Bąkowski,52
Slovenia,L. Štor,63
Ukraine,R. Neshcheret,56
England,T. Harwood-Bellis,61
Spain,Adrián Bernabé,61
England,M. Whittaker,60
Mexico,A. Gudiño,62
Italy,M. De Marino,55
Portugal,João Pedro,63
Brazil,Bruno Duarte,68
Spain,Nico Melamed,64
England,G. Bucci,52
England,Z. Al Oyouni,51
England,I. Bakare,51
Turkey,E. Yardımcı,60
Japan,A. Ohata,56
Australia,B. Curville,58
Australia,M. Drubble,58
Australia,T. Pawlson,56
Germany,M. Senger,58
Norway,E. Tagseth,62
Germany,S. Russo,59
England,T. White,57
DR Congo,G. Ngonda,65
Spain,Bermejo,62
Spain,Iker Losada,68
Spain,Carreira,61
England,L. Fernandez,53
Panama,A. Andrade,64
Albania,K. Lleshi,62
Spain,Alberto,63
England,R. Taylor,56
Japan,Z. Issaka,57
England,H. Hopper,50
Cyprus,H. Kyprianou,55
Wales,D. Jefferies,50
England,T. Charters,51
Scotland,J. Galloway,53
England,J. Hope,51
England,J. Starbuck,50
Scotland,C. Ramsay,53
Scotland,E. Ross,53
Japan,S. Appelkamp,61
Germany,L. Kasten,62
England,H. Perritt,56
Italy,Z. Ruggiero,58
Spain,Antonio Sánchez,66
Netherlands,R. Postema,63
Germany,T. Schreiber,54
Spain,Jofre,60
Spain,Pau Resta,61
Spain,Luis Castillo,59
Spain,César Moreno,59
Spain,Nacho,61
Turkey,E. Özkayımoğlu,55
Spain,Tòfol Montiel,62
Mexico,E. Games,56
Italy,S. Pinna,65
Portugal,Nuno Henrique,62
Spain,Borja Sainz,65
Spain,Ismael Casas,67
Croatia,L. Ivanušec,71
Spain,David Sánchez,64
Uruguay,L. Fernández,76
France,A. Flips,62
Italy,G. Borrelli,59
Spain,Ramón Enríquez,63
Brazil,Jonathan,69
Netherlands,V. Timmers,55
Sweden,I. Jansson,59
France,T. Kouassi,71
Paraguay,M. Jacquet,67
Italy,G. Zappa,61
Guinea-Bissau,Junior Quitirna,51
Australia,R. Piscopo,65
Mali,B. Traoré,58
Venezuela,G. Del Castillo,63
Venezuela,A. Peña,56
Venezuela,R. Rivas,63
Venezuela,D. Linárez,62
Venezuela,O. Labrador,59
Venezuela,J. Manríquez,63
Venezuela,C. Rivas,65
Turkey,B. Kırdaroğlu,57
Canada,G. Mukumbilwa,57
Russia,T. Suleymanov,61
Russia,V. Karpov,63
Venezuela,R. Arace,61
Italy,E. Giani,61
England,S. Folarin,54
Italy,G. Raspadori,64
Spain,Ansu Fati,76
Uruguay,T. Chacon,59
Mexico,K. Álvarez,65
Sweden,A. Sher,57
Argentina,L. Morales,65
Sweden,J. Bergström,59
New Zealand,G. Stanger,51
Scotland,J. Hamilton,57
Italy,G. Plechero,61
Argentina,F. Pérez,65
Italy,S. Rosa,60
Italy,N. Varotto,58
England,D. Bernard,61
France,N. Mbuku,65
France,J. Evan's Allan,51
Venezuela,Y. Lobo,65
Venezuela,C. Flores,68
Netherlands,Q. van den Heerik,57
Mexico,L. Rodríguez,63
Burkina Faso,I. Kabore,68
France,M. Kikonda,65
Uruguay,B. Rodríguez,69
Italy,F. Tsadjout,64
Uruguay,D. Núñez,72
Kenya,J. Okumu,68
France,G. Kyeremeh,57
Hungary,D. Sigér,65
Italy,P. Pinto,59
United States,S. Arce,55
Mexico,R. Fulgencio,64
Poland,W. Błyszko,55
France,A. Aouchiche,67
Ivory Coast,I. Cissé,65
Portugal,Tiago Alves,61
Wales,T. Rushesha B,53
Netherlands,J. Koorman,59
Austria,M. Saracevic,61
Netherlands,J. Veerman,75
Netherlands,J. de Boer,57
Austria,D. Velimirovic,62
Ivory Coast,B. Kone,58
Mali,A. Dante,64
Netherlands,Leandro Fernandes,60
Greece,G. Michailidis,58
Argentina,M. Freites,63
Ivory Coast,C. Gogoua,68
Austria,V. Trummer,65
Brazil,Kaique Rocha,60
Croatia,T. Datković,65
Algeria,M. Benkhemassa,66
Netherlands,J. Frimpong,70
Belgium,M. Trésor,72
New Zealand,O. van Hattum,50
Norway,E. Hustad,59
France,A. Gonçalves Pereira,65
Algeria,H. Boudaoui,72
Ghana,J. Mensah,56
Italy,H. Nicolussi Caviglia,62
Uruguay,R. Araujo,67
Portugal,Félix Correia,66
England,J. Smith,48
Hungary,A. Szalai,63
Colombia,J. Perea,65
England,Y. Musah,64
Egypt,O. Yaisien,64
Nigeria,A. Tosin,64
Algeria,H. Loucif,66
Gabon,C. Loufilou,52
Germany,M. Morabet,58
Guinea-Bissau,Jefferson Encada,63
Argentina,G. Crettaz,61
Greece,G. Kyriakopoulos,69
Brazil,Lucas Santos,66
Israel,E. Dasa,70
Ecuador,J. Quiñónez,64
Burkina Faso,A. Tapsoba,58
England,E. Walker,53
Uruguay,H. Novick,68
Paraguay,A. Machuca,51
Uruguay,A. Cougo,66
Paraguay,I. Franco,71
Paraguay,R. Bogarín,67
Uruguay,R. Rivero,68
Paraguay,J. Báez,68
Uruguay,R. Fernández,65
Paraguay,J. Florentín,62
Paraguay,R. Redes,69
Paraguay,J. Morel,69
Paraguay,R. Fernández,61
Paraguay,M. Benítez,65
Uruguay,S. Lentinelly,64
Uruguay,N. Acevedo,66
Uruguay,S. Cáceres,67
Uruguay,A. Medina,61
Uruguay,F. Romero,64
Uruguay,J. Rosso,67
Uruguay,A. Ocampo,68
Uruguay,B. Olivera,64
Uruguay,G. Pérez,58
Uruguay,F. Martínez,65
Uruguay,G. Viera,60
Uruguay,T. Cardozo,71
Uruguay,K. Dawson,75
Uruguay,J. Trindade,71
Uruguay,R. Abascal,66
Uruguay,M. Novick,68
Uruguay,E. Martínez,65
Uruguay,M. de los Santos,67
Uruguay,L. Acevedo,56
Uruguay,A. Canobbio,65
Uruguay,F. Pellistri,71
Uruguay,E. Busquets,65
Uruguay,M. Zunino,69
Uruguay,G. Neves,70
Uruguay,G. Corujo,73
Uruguay,G. Centurión,59
Uruguay,T. Vecino,68
Uruguay,B. Ocampo,72
Uruguay,A. Méndez,71
Uruguay,J. Trasante,62
Uruguay,M. Laborda,67
Uruguay,J. Trinidad,62
Uruguay,J. Alvez,64
Uruguay,R. Fernández,64
Uruguay,M. Ugarte,58
Uruguay,E. Mozzone,65
Uruguay,K. Alaníz,54
Uruguay,I. Pereira,62
Uruguay,J. Toledo,66
Ecuador,E. Mera,71
Argentina,R. Schunke,72
Ecuador,J. Pinos,73
Ecuador,L. Segovia,66
Ecuador,J. Sánchez,68
Ecuador,A. Landázuri,62
Ecuador,A. Cabeza,68
Uruguay,G. de los Santos,66
Ecuador,A. López,66
Ecuador,J. Chalá,67
Ecuador,J. Betancourt,65
Ecuador,G. Cortéz,66
Sweden,J. Voelkerling Persson,57
Netherlands,N. Markelo,62
Guyana,E. Bonds,54
Netherlands,T. St. Jago,64
Mexico,G. Sepúlveda,66
Portugal,Tomás Ribeiro,69
Argentina,C. Ibañez,60
Uruguay,F. Viñas,75
Romania,A. Moescu,53
Norway,M. Ulla,53
Norway,O. Edvardsen,64
Brazil,Vitao,69
Australia,R. Borges Rodrigues,49
England,S. Greenwood,57
Northern Ireland,E. Teggart,50
South Africa,G. Links,59
Spain,Raúl García,64
Germany,L. Schleimer,56
England,P. Kpohomouh,59
Republic of Ireland,K. Ledwidge,56
England,M. Goodridge,60
Romania,G. Merloi,63
France,A. Kalimuendo,65
England,M. Azeez,59
England,L. Cundle,54
England,T. Mengi,65
Sweden,E. Kahl,62
Italy,S. Ricci,62
Germany,N. Tauer,59
Germany,M. Papela,57
Cameroon,D. Yongwa,61
Austria,M. Ibrahimoglu,61
Austria,C. Messerer,58
Germany,G. Büch,58
England,C. Zimba,54
DR Congo,P. Bonet,63
Republic of Ireland,J. O'Brien,49
Wales,H. Rew,51
Peru,J. Bazán,67
Peru,D. Morales,65
Bolivia,J. Ortiz,64
Peru,A. Salazar,69
Peru,E. Chávez,65
Peru,A. Pérez,67
Peru,D. Angles,63
Ecuador,B. Castillo,70
Peru,C. Caraza,66
Peru,J. Martinez,64
Peru,B. Palacios,61
Bolivia,S. Galindo,65
Peru,K. Quevedo,59
Peru,O. Takeuchi,65
Paraguay,E. López,65
Argentina,E. Díaz,60
Peru,A. Rodríguez,68
Venezuela,J. Otero,57
Ecuador,L. Campana,65
Ecuador,A. Quiñónez,68
Paraguay,C. Neumann,67
Peru,P. Méndez,62
Peru,M. Lliuya,68
Peru,F. Duclós,54
Peru,E. Fernández,70
Venezuela,D. Osio,63
Peru,V. Balta,65
Paraguay,R. Salinas,64
Peru,A. Fuentes,68
Peru,E. Aubert,70
Peru,Y. Tello,64
Paraguay,R. Guachiré,61
Brazil,Gabriel Marques,63
Peru,R. Salcedo,66
Peru,A. Rojas,65
Peru,L. Villar,63
Peru,A. Ojeda,63
Peru,I. Espinoza,59
Peru,M. Sotillo,70
Peru,J. Pinto,61
Peru,A. Rosell,58
Peru,J. Reyes,66
Peru,F. Mesones,57
Bolivia,D. Mancilla,69
Bolivia,V. Castellón,66
Peru,A. Polar,65
Peru,J. Astorga,61
Thailand,T. Khotsupho,56
Japan,R. Danzaki,58
Colombia,J. Lucumí,57
Romania,M. Popa,57
Republic of Ireland,C. Noß,63
Germany,C. Makridis,62
Czech Republic,L. Takács,71
Argentina,D. Sarmiento,61
Switzerland,N. De Queiroz,50
Uruguay,J. Ramírez,66
Czech Republic,L. Provod,72
Mexico,O. Millán,57
Venezuela,E. Rivas,61
Spain,Antoñín,68
Switzerland,R. Alves,53
Australia,K. Popovic,55
Australia,G. Popovic,52
Republic of Ireland,D. Power,50
Colombia,C. Castro,55
Spain,Valín,63
Spain,Cristo Romero,66
Peru,P. Lavandeira,66
Venezuela,J. Llovera,58
Venezuela,D. García,59
Venezuela,R. Villanueva,63
Venezuela,M. Acuña,61
Peru,E. Páucar,67
Venezuela,R. Andreutti,65
Venezuela,A. Contreras,64
Uruguay,S. Assís,69
Ecuador,D. Noboa,68
Uruguay,A. González,68
Venezuela,C. Flores,66
Venezuela,B. Velásquez,59
Venezuela,Y. Yustiz,65
Venezuela,J. Arias,59
Peru,G. Correa,67
Venezuela,L. Flores,66
Venezuela,E. Fereira,66
Uruguay,J. Acosta,67
Ecuador,P. Perlaza,69
Venezuela,R. Hernández,65
Venezuela,J. Echeverría,54
Venezuela,A. Montero,69
Venezuela,J. Ramírez,62
Venezuela,J. Torres,63
Venezuela,E. Navas,64
Honduras,C. Fernández,65
Ecuador,F. Mera,64
Ecuador,R. Burbano,69
Venezuela,D. Saggiomo,68
Peru,A. Osorio,66
Venezuela,R. Celis,64
Venezuela,R. Febres,59
Venezuela,J. De Santis,54
Republic of Ireland,R. Boyce,51
Cameroon,S. Omossola,63
Egypt,Afsha,70
Egypt,H. El Shahat,72
Burundi,M. Amissi,62
China,Han Jiaqi,55
Argentina,T. Bourdal,61
Scotland,T. Dickson-Peters,58
Scotland,S. Robertson,62
England,T. Egbri,56
Croatia,R. Baturina,59
Italy,P. Rovaglia,59
England,T. Burey,54
England,H. Bradbury,57
Switzerland,L. Emini,59
Spain,Arambarri,58
Spain,Belman,64
Spain,Ekhi Bravo,59
Spain,Nacho Pastor,57
United States,N. Gioacchini,60
France,A. Valerio,60
Germany,N. Woltemade,60
Ecuador,J. Julio,65
Ecuador,F. Guerra,69
Bolivia,J. Carrasco,65
Uruguay,H. Ruíz Díaz,66
Uruguay,S. Brunelli,64
Ecuador,J. Alcívar,66
Uruguay,C. Latorre,64
Uruguay,M. Caseras,61
Uruguay,A. Miranda,62
Uruguay,E. Redín,63
Uruguay,F. Waller,75
Ecuador,L. Nazareno,59
Uruguay,N. Guirin,70
Uruguay,I. Cartés,65
Ecuador,L. Ayala,71
Uruguay,F. Kidd,66
Uruguay,I. Salazar,64
Ecuador,K. Minda,69
Bolivia,C. Menacho,63
Uruguay,Y. Calleros,67
Ecuador,A. Julio,71
Ecuador,A. Muñoz,66
Uruguay,N. Dibble,65
Uruguay,L. Suhr,66
France,B. Badu,60
Nigeria,F. Sasere,56
Denmark,E. Kornvig,51
Mexico,R. Juárez,60
Ivory Coast,D. Traore,60
Portugal,Rodrigo Fernandes,66
Belgium,C. Dekuyper,63
Republic of Ireland,K. Farren,49
Spain,Carlos Marín,60
Wales,C. Campbell,59
Germany,M. Beier,60
Wales,J. Madelin,49
England,C. Cresswell,55
Spain,Migue,64
Venezuela,C. Makoun,61
United States,G. Acosta,57
New Zealand,E. Just,61
New Zealand,J. Bell,65
New Zealand,N. Pijnaker,60
United States,C. Walls,50
Hungary,Z. Nagy,64
Venezuela,E. Rodríguez,65
Ecuador,G. Vallecilla,59
Peru,P. Fuentes,61
Peru,A. Deneumostier,65
Peru,A. Romero,71
Peru,W. Tandazo,61
Peru,P. Labrin,61
Colombia,L. Fernández,61
Ecuador,C. Cuero,66
Peru,C. Neyra,66
Peru,L. Mifflin,64
Peru,P. Reyna,63
Ecuador,A. Alvarado,67
Peru,M. Rasmussen,60
Ecuador,J. Espinoza,67
Ecuador,J. Vivar,68
Peru,H. Arakaki,62
Brazil,Anderson Oliveira,63
Argentina,O. Salomón,64
Ghana,S. Abdulai,60
Ecuador,H. Matamoros,63
Ecuador,B. Carabalí,68
Scotland,E. Anderson,56
Spain,Nabili Touaizi,56
Germany,T. Becker,63
United States,D. Rivera,61
Egypt,M. Mohamed,73
Egypt,M. Hany,70
Turkey,S. Asan,64
Portugal,Nilton Varela,70
Spain,Esquerdo,66
France,F. Poulolo,59
Poland,B. Białek,66
Netherlands,D. Cleonise,58
Norway,M. Kvinge,49
France,A. Beka Beka,60
Sweden,T. Silverholt,55
Sweden,J. Modig,59
Kosovo,E. Sadiku,59
South Africa,K. Ayer B,60
Sweden,A. Selmani,65
Sweden,R. Book,62
Turkey,K. Yılmaz,60
Turkey,Z. Görgen,63
Colombia,J. García,60
Israel,I. Elmkies,61
Spain,Dani Martín,63
Sweden,J. Nilsson,61
Spain,Francés,63
England,L. Shaw,52
Republic of Ireland,C. Brennan,50
Spain,Elliot,66
Spain,Jorge Padilla,65
England,H. Ogunby,55
Bosnia and Herzegovina,A. Hasić,65
Ecuador,J. Borja,68
Paraguay,L. Ortíz,62
Peru,J. Yglesias,61
